nu,CH4/x=1e-6/T=300K/P=1atm/L=100cm
6309.3,9.51383130763e-11
6309.31,1.00571043233e-10
6309.32,1.06363552176e-10
6309.33,1.11316457507e-10
6309.34,1.13958618986e-10
6309.35,1.13253922872e-10
6309.36,1.0927371172e-10
6309.37,1.0318694751e-10
6309.38,9.65624633909e-11
6309.39,9.06520261059e-11
6309.4,8.61014052783e-11
6309.41,8.29874182612e-11
6309.42,8.09562051238e-11
6309.43,7.94182443829e-11
6309.44,7.78379699793e-11
6309.45,7.60215390824e-11
6309.46,7.41854545268e-11
6309.47,7.27511911863e-11
6309.48,7.20886703545e-11
6309.49,7.24343997082e-11
6309.5,7.39513152259e-11
6309.51,7.67196477131e-11
6309.52,8.05460293678e-11
6309.53,8.473220679e-11
6309.54,8.81221737863e-11
6309.55,8.96209241114e-11
6309.56,8.88454169685e-11
6309.57,8.62362409169e-11
6309.58,8.25527709578e-11
6309.59,7.83918088527e-11
6309.6,7.4127480933e-11
6309.61,7.0065677873e-11
6309.62,6.65179501006e-11
6309.63,6.37553926997e-11
6309.64,6.19437747744e-11
6309.65,6.1121806725e-11
6309.66,6.12169824869e-11
6309.67,6.20758494818e-11
6309.68,6.3497815686e-11
6309.69,6.52693873541e-11
6309.7,6.71915047419e-11
6309.71,6.9095655842e-11
6309.72,7.08588040049e-11
6309.73,7.24129321624e-11
6309.74,7.37172248893e-11
6309.75,7.47113813584e-11
6309.76,7.5325746632e-11
6309.77,7.55496010309e-11
6309.78,7.54843017821e-11
6309.79,7.53407105927e-11
6309.8,7.53814273549e-11
6309.81,7.58352969675e-11
6309.82,7.68218750969e-11
6309.83,7.82932772761e-11
6309.84,8.00041197196e-11
6309.85,8.15653587976e-11
6309.86,8.25912147702e-11
6309.87,8.28248411287e-11
6309.88,8.2150565682e-11
6309.89,8.05672838954e-11
6309.9,7.82091219252e-11
6309.91,7.53457787687e-11
6309.92,7.22980869987e-11
6309.93,6.93393354723e-11
6309.94,6.66435092737e-11
6309.95,6.42692870775e-11
6309.96,6.21986586777e-11
6309.97,6.04473286435e-11
6309.98,5.91511773742e-11
6309.99,5.8522660889e-11
6310.0,5.87286612709e-11
6310.01,5.98090526881e-11
6310.02,6.16616752424e-11
6310.03,6.40537741498e-11
6310.04,6.66426361191e-11
6310.05,6.90213696213e-11
6310.06,7.08170553276e-11
6310.07,7.18440258006e-11
6310.08,7.22148829929e-11
6310.09,7.22596347056e-11
6310.1,7.23101451421e-11
6310.11,7.26036977322e-11
6310.12,7.33667607321e-11
6310.13,7.48728143573e-11
6310.14,7.73381368199e-11
6310.15,8.07325784495e-11
6310.16,8.46456958638e-11
6310.17,8.83153399816e-11
6310.18,9.08636104787e-11
6310.19,9.16479419923e-11
6310.2,9.05253810639e-11
6310.21,8.79019499929e-11
6310.22,8.45656964335e-11
6310.23,8.13424320782e-11
6310.24,7.87098806405e-11
6310.25,7.6611059852e-11
6310.26,7.46196852552e-11
6310.27,7.23641542147e-11
6310.28,6.98709430725e-11
6310.29,6.75305622759e-11
6310.3,6.57681309989e-11
6310.31,6.47226421629e-11
6310.32,6.41212011704e-11
6310.33,6.3409747762e-11
6310.34,6.21113114372e-11
6310.35,6.01666623567e-11
6310.36,5.79417890867e-11
6310.37,5.59228745664e-11
6310.38,5.44128657769e-11
6310.39,5.34298406538e-11
6310.4,5.27887425306e-11
6310.41,5.22688228263e-11
6310.42,5.17615065637e-11
6310.43,5.13114942602e-11
6310.44,5.10382787582e-11
6310.45,5.10204366086e-11
6310.46,5.12369782077e-11
6310.47,5.15876822743e-11
6310.48,5.19605272366e-11
6310.49,5.23050022869e-11
6310.5,5.26674365142e-11
6310.51,5.31576202048e-11
6310.52,5.38642500699e-11
6310.53,5.47779174495e-11
6310.54,5.5774742328e-11
6310.55,5.66910483958e-11
6310.56,5.74679775876e-11
6310.57,5.823830923e-11
6310.58,5.92320275306e-11
6310.59,6.05743644926e-11
6310.6,6.21745236831e-11
6310.61,6.38013831332e-11
6310.62,6.52727251737e-11
6310.63,6.66187426592e-11
6310.64,6.81321435654e-11
6310.65,7.02875371773e-11
6310.66,7.35795357236e-11
6310.67,7.83568132855e-11
6310.68,8.46522370781e-11
6310.69,9.19770804227e-11
6310.7,9.92065753462e-11
6310.71,1.04869537628e-10
6310.72,1.07950285671e-10
6310.73,1.08626131918e-10
6310.74,1.08127936024e-10
6310.75,1.07814342852e-10
6310.76,1.08397858227e-10
6310.77,1.09922553513e-10
6310.78,1.12250261323e-10
6310.79,1.1541490458e-10
6310.8,1.1951050473e-10
6310.81,1.24382161381e-10
6310.82,1.29540470075e-10
6310.83,1.34373865369e-10
6310.84,1.38430365026e-10
6310.85,1.41495147945e-10
6310.86,1.43372902641e-10
6310.87,1.43612395836e-10
6310.88,1.41557587178e-10
6310.89,1.36814800288e-10
6310.9,1.29742620129e-10
6310.91,1.21462229868e-10
6310.92,1.13350491687e-10
6310.93,1.06447103522e-10
6310.94,1.01153760492e-10
6310.95,9.72843783135e-11
6310.96,9.4329617332e-11
6310.97,9.17515278332e-11
6310.98,8.91706453324e-11
6310.99,8.64294296055e-11
6311.0,8.3591573936e-11
6311.01,8.09033992573e-11
6311.02,7.87046696547e-11
6311.03,7.73026046285e-11
6311.04,7.68693949586e-11
6311.05,7.74129006703e-11
6311.06,7.88191540703e-11
6311.07,8.0939518174e-11
6311.08,8.3688977057e-11
6311.09,8.71131876042e-11
6311.1,9.13964475622e-11
6311.11,9.68141555691e-11
6311.12,1.03630313128e-10
6311.13,1.11937951382e-10
6311.14,1.21519777799e-10
6311.15,1.31889964094e-10
6311.16,1.42557321653e-10
6311.17,1.5324195443e-10
6311.18,1.6371160934e-10
6311.19,1.73355534761e-10
6311.2,1.81093408229e-10
6311.21,1.85985852039e-10
6311.22,1.88041966911e-10
6311.23,1.88305148646e-10
6311.24,1.88106614333e-10
6311.25,1.88384480111e-10
6311.26,1.89711743552e-10
6311.27,1.9258796158e-10
6311.28,1.97236951728e-10
6311.29,2.02978488509e-10
6311.3,2.08051311461e-10
6311.31,2.10587986972e-10
6311.32,2.1020281145e-10
6311.33,2.08630249359e-10
6311.34,2.08784917193e-10
6311.35,2.13367943487e-10
6311.36,2.24191911343e-10
6311.37,2.42191678865e-10
6311.38,2.67416253999e-10
6311.39,2.98499557936e-10
6311.4,3.31804378075e-10
6311.41,3.61203909757e-10
6311.42,3.79544928318e-10
6311.43,3.81643399377e-10
6311.44,3.66981619716e-10
6311.45,3.39855815065e-10
6311.46,3.0668991417e-10
6311.47,2.72937218181e-10
6311.48,2.41812107914e-10
6311.49,2.14618423946e-10
6311.5,1.91449899663e-10
6311.51,1.7177158308e-10
6311.52,1.54886484056e-10
6311.53,1.40241708111e-10
6311.54,1.27517089846e-10
6311.55,1.16553655069e-10
6311.56,1.07249289817e-10
6311.57,9.9509307494e-11
6311.58,9.32495699523e-11
6311.59,8.84013561611e-11
6311.6,8.48920207811e-11
6311.61,8.26285037816e-11
6311.62,8.15205162533e-11
6311.63,8.15361451611e-11
6311.64,8.2732715042e-11
6311.65,8.51954158544e-11
6311.66,8.88696560472e-11
6311.67,9.33641267387e-11
6311.68,9.78901041987e-11
6311.69,1.01530314511e-10
6311.7,1.03790919155e-10
6311.71,1.04948627967e-10
6311.72,1.05771218071e-10
6311.73,1.06863888876e-10
6311.74,1.08194747071e-10
6311.75,1.09048309869e-10
6311.76,1.08394594567e-10
6311.77,1.05522805441e-10
6311.78,1.00540261453e-10
6311.79,9.43210135163e-11
6311.8,8.79930850579e-11
6311.81,8.24546523691e-11
6311.82,7.82064422476e-11
6311.83,7.5422533229e-11
6311.84,7.40739946556e-11
6311.85,7.39903862563e-11
6311.86,7.48655117678e-11
6311.87,7.63119916175e-11
6311.88,7.80272358725e-11
6311.89,7.99548524389e-11
6311.9,8.22608533641e-11
6311.91,8.51324747629e-11
6311.92,8.85651007073e-11
6311.93,9.22600648967e-11
6311.94,9.57057886162e-11
6311.95,9.84399511266e-11
6311.96,1.00296219974e-10
6311.97,1.01418115854e-10
6311.98,1.02101547081e-10
6311.99,1.02667795768e-10
6312.0,1.03384274805e-10
6312.01,1.04315865182e-10
6312.02,1.05135113126e-10
6312.03,1.0514142427e-10
6312.04,1.03665415762e-10
6312.05,1.00582953718e-10
6312.06,9.64075446503e-11
6312.07,9.18792188408e-11
6312.08,8.75121356708e-11
6312.09,8.34687672738e-11
6312.1,7.9715296674e-11
6312.11,7.61969171632e-11
6312.12,7.28569173881e-11
6312.13,6.95799909459e-11
6312.14,6.62374241959e-11
6312.15,6.28221249991e-11
6312.16,5.9506607742e-11
6312.17,5.65586222476e-11
6312.18,5.42073153454e-11
6312.19,5.25600641719e-11
6312.2,5.15945243771e-11
6312.21,5.12094206483e-11
6312.22,5.13036265511e-11
6312.23,5.18324906939e-11
6312.24,5.27985751428e-11
6312.25,5.41921440577e-11
6312.26,5.59454281698e-11
6312.27,5.79486465786e-11
6312.28,6.01003048018e-11
6312.29,6.23183035841e-11
6312.3,6.45092324489e-11
6312.31,6.65749272565e-11
6312.32,6.84821395578e-11
6312.33,7.03185888284e-11
6312.34,7.22617038529e-11
6312.35,7.44794480154e-11
6312.36,7.70429188989e-11
6312.37,7.99131777406e-11
6312.38,8.30286752562e-11
6312.39,8.64610022717e-11
6312.4,9.04831355763e-11
6312.41,9.53919571624e-11
6312.42,1.01184549156e-10
6312.43,1.07369488275e-10
6312.44,1.130603515e-10
6312.45,1.17322268975e-10
6312.46,1.19650216424e-10
6312.47,1.20237772549e-10
6312.48,1.19702882196e-10
6312.49,1.18577748515e-10
6312.5,1.17188805448e-10
6312.51,1.15901242947e-10
6312.52,1.15200648475e-10
6312.53,1.15458298304e-10
6312.54,1.16685181527e-10
6312.55,1.18545846002e-10
6312.56,1.20637554183e-10
6312.57,1.22772462264e-10
6312.58,1.24935302319e-10
6312.59,1.26950228635e-10
6312.6,1.28334056414e-10
6312.61,1.28673281072e-10
6312.62,1.28157275797e-10
6312.63,1.27617289247e-10
6312.64,1.28078867945e-10
6312.65,1.30373462466e-10
6312.66,1.35041568893e-10
6312.67,1.42369078081e-10
6312.68,1.52447503808e-10
6312.69,1.65292604063e-10
6312.7,1.81045569756e-10
6312.71,2.00173771064e-10
6312.72,2.2351729092e-10
6312.73,2.5211112122e-10
6312.74,2.8687576457e-10
6312.75,3.28276084579e-10
6312.76,3.75838456016e-10
6312.77,4.27292231302e-10
6312.78,4.7752848211e-10
6312.79,5.18481729252e-10
6312.8,5.41314967264e-10
6312.81,5.40504736709e-10
6312.82,5.16775026809e-10
6312.83,4.76365650294e-10
6312.84,4.27710917247e-10
6312.85,3.78263602019e-10
6312.86,3.3287686101e-10
6312.87,2.93686294353e-10
6312.88,2.60905811601e-10
6312.89,2.33859067229e-10
6312.9,2.11712825919e-10
6312.91,1.93742781267e-10
6312.92,1.79292207996e-10
6312.93,1.67673775068e-10
6312.94,1.58187174455e-10
6312.95,1.50287732192e-10
6312.96,1.4376446716e-10
6312.97,1.38748133232e-10
6312.98,1.35552413586e-10
6312.99,1.34487847191e-10
6313.0,1.35739770623e-10
6313.01,1.39303363218e-10
6313.02,1.44959638132e-10
6313.03,1.52333294175e-10
6313.04,1.61046244072e-10
6313.05,1.70871171511e-10
6313.06,1.81804307203e-10
6313.07,1.94076382e-10
6313.08,2.08096780708e-10
6313.09,2.24315681082e-10
6313.1,2.43088261197e-10
6313.11,2.64708733027e-10
6313.12,2.89698123412e-10
6313.13,3.18993599438e-10
6313.14,3.53343942509e-10
6313.15,3.91682359186e-10
6313.16,4.29263990306e-10
6313.17,4.57425906842e-10
6313.18,4.66985954094e-10
6313.19,4.54140508049e-10
6313.2,4.23329227817e-10
6313.21,3.83846926783e-10
6313.22,3.44289295138e-10
6313.23,3.09912167694e-10
6313.24,2.8295186303e-10
6313.25,2.63597455716e-10
6313.26,2.50596234759e-10
6313.27,2.41716652562e-10
6313.28,2.34460739853e-10
6313.29,2.26973716195e-10
6313.3,2.18509249962e-10
6313.31,2.09074581902e-10
6313.32,1.98858739867e-10
6313.33,1.88086051609e-10
6313.34,1.77152320078e-10
6313.35,1.66684274686e-10
6313.36,1.57411655796e-10
6313.37,1.4993794795e-10
6313.38,1.44598521044e-10
6313.39,1.41496593055e-10
6313.4,1.40622720056e-10
6313.41,1.41952828451e-10
6313.42,1.45546383084e-10
6313.43,1.51684435854e-10
6313.44,1.60937750119e-10
6313.45,1.74002020294e-10
6313.46,1.912880488e-10
6313.47,2.12335778524e-10
6313.48,2.35122742088e-10
6313.49,2.5567868501e-10
6313.5,2.68990169071e-10
6313.51,2.71591623379e-10
6313.52,2.63918885237e-10
6313.53,2.49784834813e-10
6313.54,2.33522770919e-10
6313.55,2.17840937301e-10
6313.56,2.03792728175e-10
6313.57,1.91763488854e-10
6313.58,1.82059413132e-10
6313.59,1.7482460442e-10
6313.6,1.69832703509e-10
6313.61,1.66622533077e-10
6313.62,1.64923616873e-10
6313.63,1.64952794375e-10
6313.64,1.67269363398e-10
6313.65,1.72228305718e-10
6313.66,1.7927781223e-10
6313.67,1.86436546142e-10
6313.68,1.90506763654e-10
6313.69,1.88514001483e-10
6313.7,1.79672601822e-10
6313.71,1.65974805201e-10
6313.72,1.50722289163e-10
6313.73,1.36609988171e-10
6313.74,1.24937332152e-10
6313.75,1.15908208329e-10
6313.76,1.09250139058e-10
6313.77,1.04651265119e-10
6313.78,1.01917219619e-10
6313.79,1.00950504898e-10
6313.8,1.01667330438e-10
6313.81,1.03905231817e-10
6313.82,1.0733399307e-10
6313.83,1.11393201139e-10
6313.84,1.15318862743e-10
6313.85,1.18318022991e-10
6313.86,1.198382235e-10
6313.87,1.19731048041e-10
6313.88,1.18151024968e-10
6313.89,1.1531103378e-10
6313.9,1.11381388879e-10
6313.91,1.06600905516e-10
6313.92,1.01392261163e-10
6313.93,9.63353957204e-11
6313.94,9.20446618627e-11
6313.95,8.90382738676e-11
6313.96,8.76667707318e-11
6313.97,8.81022038422e-11
6313.98,9.02804012315e-11
6313.99,9.37188944459e-11
6314.0,9.73466511942e-11
6314.01,9.96685781548e-11
6314.02,9.94155796757e-11
6314.03,9.6240706282e-11
6314.04,9.07995641597e-11
6314.05,8.42219262511e-11
6314.06,7.7547763166e-11
6314.07,7.14709878257e-11
6314.08,6.63390047251e-11
6314.09,6.22461135635e-11
6314.1,5.91187203208e-11
6314.11,5.67685308393e-11
6314.12,5.49294865109e-11
6314.13,5.33074986621e-11
6314.14,5.16665471807e-11
6314.15,4.99233111998e-11
6314.16,4.81715750608e-11
6314.17,4.66090089919e-11
6314.18,4.54336727239e-11
6314.19,4.47777469062e-11
6314.2,4.46822645955e-11
6314.21,4.50886029455e-11
6314.22,4.58444770737e-11
6314.23,4.67481852414e-11
6314.24,4.76303946957e-11
6314.25,4.84192641504e-11
6314.26,4.91516377519e-11
6314.27,4.99500094693e-11
6314.28,5.09728074627e-11
6314.29,5.2337786183e-11
6314.3,5.40646721995e-11
6314.31,5.60795149254e-11
6314.32,5.82701187043e-11
6314.33,6.0555849709e-11
6314.34,6.29330348283e-11
6314.35,6.54656466079e-11
6314.36,6.82220517461e-11
6314.37,7.11869507976e-11
6314.38,7.41821961057e-11
6314.39,7.68436319096e-11
6314.4,7.87128122199e-11
6314.41,7.94357211145e-11
6314.42,7.89563182596e-11
6314.43,7.75770124956e-11
6314.44,7.58415273534e-11
6314.45,7.43242622599e-11
6314.46,7.34629000769e-11
6314.47,7.34937014873e-11
6314.48,7.44743432249e-11
6314.49,7.63610270348e-11
6314.5,7.90881564772e-11
6314.51,8.2589421978e-11
6314.52,8.6757086552e-11
6314.53,9.14263170136e-11
6314.54,9.64536943633e-11
6314.55,1.01819858764e-10
6314.56,1.07625829855e-10
6314.57,1.13959224622e-10
6314.58,1.20752320474e-10
6314.59,1.27838824295e-10
6314.6,1.35301862334e-10
6314.61,1.43840424014e-10
6314.62,1.54708125378e-10
6314.63,1.69138419714e-10
6314.64,1.87530056457e-10
6314.65,2.0860850866e-10
6314.66,2.28885646806e-10
6314.67,2.43317803795e-10
6314.68,2.47819731669e-10
6314.69,2.4211804401e-10
6314.7,2.30048654784e-10
6314.71,2.17012083073e-10
6314.72,2.07355232823e-10
6314.73,2.03570035222e-10
6314.74,2.06818575159e-10
6314.75,2.17655810833e-10
6314.76,2.36400678255e-10
6314.77,2.6307132419e-10
6314.78,2.96894436913e-10
6314.79,3.35423203875e-10
6314.8,3.73632025807e-10
6314.81,4.03993156879e-10
6314.82,4.18581552458e-10
6314.83,4.12784151427e-10
6314.84,3.88082481388e-10
6314.85,3.51333380065e-10
6314.86,3.11039879016e-10
6314.87,2.73770353728e-10
6314.88,2.4287478422e-10
6314.89,2.19063840286e-10
6314.9,2.01491807345e-10
6314.91,1.88604555442e-10
6314.92,1.78670114979e-10
6314.93,1.70083129996e-10
6314.94,1.61550451649e-10
6314.95,1.52307186355e-10
6314.96,1.42335352782e-10
6314.97,1.32305895854e-10
6314.98,1.23160038742e-10
6314.99,1.15639009826e-10
6315.0,1.10062417332e-10
6315.01,1.06359797778e-10
6315.02,1.04203005135e-10
6315.03,1.03137182862e-10
6315.04,1.02700515943e-10
6315.05,1.02559508475e-10
6315.06,1.0264031914e-10
6315.07,1.03159456967e-10
6315.08,1.04489380243e-10
6315.09,1.06931634693e-10
6315.1,1.10533046269e-10
6315.11,1.15019065886e-10
6315.12,1.19856724241e-10
6315.13,1.2446306703e-10
6315.14,1.28496891604e-10
6315.15,1.31977907705e-10
6315.16,1.35107661201e-10
6315.17,1.38105018e-10
6315.18,1.41319061009e-10
6315.19,1.45402898872e-10
6315.2,1.51259420984e-10
6315.21,1.59819866955e-10
6315.22,1.7190292142e-10
6315.23,1.88270190705e-10
6315.24,2.09789780294e-10
6315.25,2.37459135318e-10
6315.26,2.71966150599e-10
6315.27,3.12626664138e-10
6315.28,3.56011058909e-10
6315.29,3.95420816202e-10
6315.3,4.22852524616e-10
6315.31,4.3318086673e-10
6315.32,4.26918658972e-10
6315.33,4.08733588276e-10
6315.34,3.83872537014e-10
6315.35,3.56018511457e-10
6315.36,3.27166251299e-10
6315.37,2.98436485368e-10
6315.38,2.70925056097e-10
6315.39,2.45946957855e-10
6315.4,2.24669987945e-10
6315.41,2.07763215178e-10
6315.42,1.95436083775e-10
6315.43,1.87670332395e-10
6315.44,1.84342502399e-10
6315.45,1.8517743511e-10
6315.46,1.89640446934e-10
6315.47,1.96846748678e-10
6315.48,2.05429959082e-10
6315.49,2.13352348928e-10
6315.5,2.18102197462e-10
6315.51,2.17820677225e-10
6315.52,2.12681063592e-10
6315.53,2.04936347805e-10
6315.54,1.97475518675e-10
6315.55,1.92399252378e-10
6315.56,1.90607758287e-10
6315.57,1.92151912022e-10
6315.58,1.96806188217e-10
6315.59,2.04525273681e-10
6315.6,2.15583283408e-10
6315.61,2.3041135567e-10
6315.62,2.49390857078e-10
6315.63,2.72837325162e-10
6315.64,3.01195240064e-10
6315.65,3.35293003788e-10
6315.66,3.76464515174e-10
6315.67,4.26351978473e-10
6315.68,4.86219618668e-10
6315.69,5.55811616468e-10
6315.7,6.32283612992e-10
6315.71,7.1020825327e-10
6315.72,7.83162746048e-10
6315.73,8.45650936232e-10
6315.74,8.93498680792e-10
6315.75,9.22830860001e-10
6315.76,9.29326124988e-10
6315.77,9.09401572335e-10
6315.78,8.63720138437e-10
6315.79,7.9986007043e-10
6315.8,7.30110321451e-10
6315.81,6.65899793504e-10
6315.82,6.1397070544e-10
6315.83,5.76218155269e-10
6315.84,5.51366298431e-10
6315.85,5.36486597762e-10
6315.86,5.28007986755e-10
6315.87,5.2285825349e-10
6315.88,5.19845753427e-10
6315.89,5.20342559128e-10
6315.9,5.27433032407e-10
6315.91,5.43901438604e-10
6315.92,5.70130395323e-10
6315.93,6.02669046775e-10
6315.94,6.34111825987e-10
6315.95,6.55256169878e-10
6315.96,6.59480048393e-10
6315.97,6.46489727013e-10
6315.98,6.21866631167e-10
6315.99,5.92821374855e-10
6316.0,5.64462149612e-10
6316.01,5.39371901501e-10
6316.02,5.19010997329e-10
6316.03,5.04277860096e-10
6316.04,4.94899177684e-10
6316.05,4.88901302024e-10
6316.06,4.82797789482e-10
6316.07,4.72484863355e-10
6316.08,4.54832628304e-10
6316.09,4.29329471799e-10
6316.1,3.98370521624e-10
6316.11,3.65812833163e-10
6316.12,3.35134693128e-10
6316.13,3.08487495875e-10
6316.14,2.8670322979e-10
6316.15,2.69672964842e-10
6316.16,2.56689438301e-10
6316.17,2.46700302044e-10
6316.18,2.38556698213e-10
6316.19,2.31251428111e-10
6316.2,2.24051359651e-10
6316.21,2.16552682142e-10
6316.22,2.08777653639e-10
6316.23,2.01218224987e-10
6316.24,1.94613369991e-10
6316.25,1.89563248334e-10
6316.26,1.86339624912e-10
6316.27,1.85023016109e-10
6316.28,1.85668792771e-10
6316.29,1.88214570386e-10
6316.3,1.92346839232e-10
6316.31,1.97661245586e-10
6316.32,2.03878597497e-10
6316.33,2.1064859043e-10
6316.34,2.17093204352e-10
6316.35,2.21704555489e-10
6316.36,2.2289040096e-10
6316.37,2.19823134975e-10
6316.38,2.12889743361e-10
6316.39,2.03408615475e-10
6316.4,1.92956430834e-10
6316.41,1.82826508214e-10
6316.42,1.73838042452e-10
6316.43,1.66359959972e-10
6316.44,1.60350010418e-10
6316.45,1.55430877131e-10
6316.46,1.51097742741e-10
6316.47,1.46937620001e-10
6316.48,1.42696908623e-10
6316.49,1.38288182576e-10
6316.5,1.33852701497e-10
6316.51,1.29750317483e-10
6316.52,1.26372633221e-10
6316.53,1.23909278489e-10
6316.54,1.22222508851e-10
6316.55,1.2089659034e-10
6316.56,1.19497762737e-10
6316.57,1.17927300565e-10
6316.58,1.16519926997e-10
6316.59,1.15730577019e-10
6316.6,1.15728594328e-10
6316.61,1.16233892027e-10
6316.62,1.16621758342e-10
6316.63,1.16250483264e-10
6316.64,1.14876930338e-10
6316.65,1.12792908011e-10
6316.66,1.10554729784e-10
6316.67,1.08678938603e-10
6316.68,1.07580707573e-10
6316.69,1.07621274532e-10
6316.7,1.09089255698e-10
6316.71,1.12135325501e-10
6316.72,1.16779802058e-10
6316.73,1.23052979524e-10
6316.74,1.31159930157e-10
6316.75,1.41482144028e-10
6316.76,1.54333616141e-10
6316.77,1.69502302548e-10
6316.78,1.85700849166e-10
6316.79,2.0026791924e-10
6316.8,2.09675558134e-10
6316.81,2.11113317677e-10
6316.82,2.04252533301e-10
6316.83,1.9143619502e-10
6316.84,1.75971890128e-10
6316.85,1.60322865062e-10
6316.86,1.45650143342e-10
6316.87,1.32368559876e-10
6316.88,1.20695383671e-10
6316.89,1.10777267929e-10
6316.9,1.02635960129e-10
6316.91,9.61733310996e-11
6316.92,9.12204297313e-11
6316.93,8.75765485546e-11
6316.94,8.50507605193e-11
6316.95,8.3498776038e-11
6316.96,8.28234766807e-11
6316.97,8.29599135562e-11
6316.98,8.38969922609e-11
6316.99,8.57343830187e-11
6317.0,8.87136723104e-11
6317.01,9.31768904457e-11
6317.02,9.94591222894e-11
6317.03,1.07733361321e-10
6317.04,1.17806046557e-10
6317.05,1.28890745325e-10
6317.06,1.39509118263e-10
6317.07,1.47791843152e-10
6317.08,1.52269259696e-10
6317.09,1.52676402765e-10
6317.1,1.50080233593e-10
6317.11,1.46239739612e-10
6317.12,1.4277367939e-10
6317.13,1.4071474091e-10
6317.14,1.40563232529e-10
6317.15,1.42570080299e-10
6317.16,1.46947630962e-10
6317.17,1.53899821915e-10
6317.18,1.63544100673e-10
6317.19,1.7585576787e-10
6317.2,1.9073445239e-10
6317.21,2.08217672471e-10
6317.22,2.2871151245e-10
6317.23,2.52954869644e-10
6317.24,2.81535947171e-10
6317.25,3.14092925099e-10
6317.26,3.48557402079e-10
6317.27,3.80908029369e-10
6317.28,4.05930816378e-10
6317.29,4.19068869371e-10
6317.3,4.18413970041e-10
6317.31,4.05362535937e-10
6317.32,3.83587694235e-10
6317.33,3.57406344063e-10
6317.34,3.30425930899e-10
6317.35,3.04640883918e-10
6317.36,2.80331982849e-10
6317.37,2.57024954438e-10
6317.38,2.34699825344e-10
6317.39,2.14046443827e-10
6317.4,1.95787058548e-10
6317.41,1.80156053068e-10
6317.42,1.6707549259e-10
6317.43,1.56558424272e-10
6317.44,1.4880262204e-10
